text,label
"OK, last on the meeting agenda is open discussion. Does anyone have anything we need to discuss today?",1
"OK, we'll end the meeting a little early today then. Let's all strive to make Julie proud when she gets back!",1
@channel </meeting>,1
"@channel Hello team, approximately 5 minutes until the weekly Training meeting!",1
"First up on the agenda today, the Learn Theme! We've had a few new issues filed, @ashokrd2013 is working to set up their development environment to assist us! Welcome!",1
"Any other news on the Learn Theme front? I've been quite ""snowed under"" as Jo put it, preparing for next week's cPanel WebPros conference",1
"I'm working on ""Lesson Plan Filters page"" but it's not done yet.",1
"OK! Next up, lesson plan progress. @Hauwa Abashiya how goes the ""What is CSS"" plan?",1
Sorry haven’t done much either.,1
Planning on working on it over the weekend as I have some time available,1
"We had another issue filed for missing images on the ""Local Install"" lesson plan https://github.com/wptrainingteam/local-install/issues/10",1
"We had this issue on other lesson plans too, but we replaced the images.",1
"I suspect there are many lessons with this issue, the images were previously hosted on make.wordpress.org/training, and are no longer there.",1
"Thanks for that context, yeah that's a remnant of the team's migration to GitHub for lessons",1
Anyone else with updates on lesson plans?,1
"OK, open discussion time. As I mentioned I'll be at a conference next week and I'll miss the meeting. I believe Julie will be back by then, though",1
Any other issues to discuss?,1
I will be at WordCamp Dhaka. On 28.,1
"If there's nothing else, we'll end the meeting early, last call for discussion!",1
</meeting> Thanks everyone! @ashokrd2013 I'll follow up with you shortly about your development environment,1
"@channel Hello team, it's time for our weekly team meeting! Who's around?",1
"Just the three of us to start with, but that's OK!",1
"yes. first, I think we should update our handbook",3
<abbr>OK</abbr>,3
I’ll ask the Docs team to add this item to Monday’s Doc team meeting agenda,3
I would only suggest not to set too many goals: I think we also have to reserve some time to follow Gutenberg evolution.,3
looks great to me,3
"well, we’ll see who is interested in what",3
"For now, we should probably move on: targeting table views & alternate color schemes is a good start. Howdy menu might also be workable; it should be a fairly small change, relatively speaking.",3
perfect,3
"I haven't delved into it enough yet to think about that, honestly. I'll have to read through the original pull request and think about it.",3
"The root cause of the issue, with “Top toolbar” on is that the block toolbar is nested within the header toolbar.",3
"Yes, either the toolbar should be moved down, or the publish buttons need to visually move.",3
"Visually, it’s:
edit-post-header__toolbar          edit-post-header__settings
edit-post-header-toolbar__block-toolbar
(edited)",3
"I’d argue that if edit-post-header-toolbar__block-toolbar  needs to be last, you should move it outside of edit-post-header__toolbar  instead of swapping the elements DOM order and then change the visual order with CSS.",3
"Move things in the source, not via CSS.",3
"However, we’re in Beta 3 so….",3
Yes it will be reverted,3
Are the findings in that spreadsheet going to be moved to issues in GH?,3
I think that’s a great next step. Would you prefer if we did that @mapk? I can take care of that,3
That would be super helpful!,3
If we can have them in issues we can then all collaborate easier.,3
"I asked to discuss this ticket because it’s an opportunity to think at ways to improve, I don’t know how to call it, the “Howdy” fly-out in the WordPress admin.",3
"I do that all the time, too.",3
"So in the Gutenberg context, the Gutenberg “Publish” button is very close to the “Howdy” fly-out",3
Any non-well controlled mouse movement triggers the “Howdy” fly-out,3
"that’s the case on all other admin pages as well, where the “Help” and “Screen Options” buttons are right there, at the top right",3
There’s a small JS utility in place (hoverintent.js) that tries to mitigate the problem for all the top toolbar items,3
It appears that’s not sufficient to avoid unintended triggering of the “Howdy” fly-out,3
I'd love it if we made a lot more use of the link + disclosure model and got rid of a lot of hover actions.,3
"That said, it’s an opportunity to look also at other potential a11y improvements for the “Howdy” fly-out. (edited)",3
"I’m always triggering the Dashboard flyout when trying to add a block, so there’s that issue on the other side of the screen too",3
"Ok so two items 

triggering of all the top toolbar items
audit of the content specific to the “Howdy” fly-out",3
"Regarding the second item, there are redundant links, for example",3
We also need to consider that some plugins add stuff to the “Howdy” fly-out,3
Was thinking that a collaborative audit of the “Howdy” fly-out would be great.,3
I think that I can honestly state that I have never used the Howdy fly-out intentionally; only by accident.,3
"The native content of it is, in my opinion, of very limited value.",3
Could we eliminate it unless a plug-in has added content?,3
I couldn’t even tell you what’s in the Howdy flyout,3
Could a delay help?,3
"Links to your profile page, that repeats what’s in the admin menu already",3
"If we determine that the content is necessary, I'd be open to considering a delay; but if the content of the flyout is not necessary, I think we should start by exploring its elimination.",3
@Dani Hooven a delay is what hoverintent.js basically does,3
"Like, user would have to hold their mouse over for x amount of time before the flyout appeared. That way if you're moving and clicking quickly, the subitems wouldn't pop out.",3
"That is what hoverintent.js does. But if we lengthen the delay period, it runs the risk that the user will conclude that there is no hover effect. However, I still think that the starting consideration should be whether the information disclosed is necessary or useful. The default content consists of two links to the user's profile (which is also the visible link in the adminbar) and a log out link. The log out link is important, but the a11y team has long argued that this is not a good location for it.",3
Move logout to profile page?,3
"Now this new Gutenberg implementation goes in the opposit direction, basically ignoring all the prior work that was done.",3
"Just thinking “out loud” here, but it seems this is going backwards instead of forward? What are the reasons these changes are being introduced? What am I missing?",3
That’s why we’re discussing this...,3
I mean…it seems like we’re all in agreement here. What is the next step? Do we all comment on the blog post and GitHub issue?,3
There must be a reason that this is being changed? I am trying to understand the problem that someone is trying to solve with this approach?,3
"One of the reasons is the general development process that I’d call “not ideal”, to be fair.",3
I think the accessibility team should deal with issue 1 that joe mention; issue 2 for me seems like the design team to enforce,3
There is a reason to change the button specs in Gutenberg - but there is not a good reason to change them to something other than the previously published core design specs for buttons.,3
so whats our next steps?,3
"Additional question (if we want to consider WCAG 2.1, but WordPress goes only for 2.0): since buttons are, by their nature, interactive elements, their target size should be at least 44 px × 44 px, or am I wrong?",3
"Worth also noting the Gutenberg team announced the button component change yesterday on a post published on Make:
https://make.wordpress.org/core/2020/02/13/an-updated-button-component-in-wordpress-5-4/",3
I’d like to hear something from the Gutenberg team to explain why they can’t use the existing specs. They’ve agreed to fix the accessibility problem; but why have they ignored other existing design choices?,3
"@ryokuhi yes, I understand 44 px x 44 px is the preferred target size these days.",3
@ryokuhi that would be preferable though 44x44 is AAA level. WordPress aims for AA level.,3
@joedolson How do we go about asking that and getting an answer?,3
"@afercia Ooops, my fault...",3
"Hey 
 Is the 44px the largest concern there?",3
Nope. The main one is the fixed height.,3
And ignoring prior design decisions.,3
Yeah fixed heights and widths are... anti-web-medium patterns,3
"And ignoring prior design decisions.
Can you be more specific, Joe?",3
"The main one is the fixed height.
I can see this being a big concern. Makes sense.",3
https://make.wordpress.org/design/2019/10/31/proposal-a-consistent-spacing-system-for-wordpress/,3
